agent,t,sigma,wager,m_over_b
1,199,0.83487849921544,0.884414949450808,0.884414949450808
2,0,1.0,1.0,1.0
2,1,0.974155513614635,0.9819088595302445,0.9819088595302445
2,2,0.9584768778912769,0.9709338145238937,0.9709338145238937
2,3,0.9572223409887661,0.9700556386921362,0.9700556386921362
2,4,0.9488820614119304,0.9642174429883512,0.9642174429883512
2,5,0.924056096626313,0.9468392676384192,0.9468392676384192
2,6,0.9246276416928139,0.9472393491849695,0.9472393491849695
2,7,0.9322440681046285,0.95257084767324,0.95257084767324
2,8,0.9243308441873832,0.9470315909311682,0.9470315909311682
2,9,0.9246857204162278,0.9472800042913594,0.9472800042913594
2,10,0.907116320525258,0.9349814243676806,0.9349814243676806
2,11,0.9059723435520478,0.9341806404864335,0.9341806404864335
2,12,0.9163814320056711,0.9414670024039697,0.9414670024039697
2,13,0.9158542061960032,0.9410979443372023,0.9410979443372023
2,14,0.9129488487190606,0.9390641941033424,0.9390641941033424
2,15,0.913486029911431,0.9394402209380017,0.9394402209380017
2,16,0.9114931575793217,0.9380452103055252,0.9380452103055252
2,17,0.9013098059405276,0.9309168641583692,0.9309168641583692
2,18,0.9047368879455278,0.9333158215618693,0.9333158215618693
2,19,0.9044830161845975,0.9331381113292181,0.9331381113292181
2,20,0.9086877968915446,0.936081457824081,0.936081457824081
2,21,0.9097400283182512,0.9368180198227758,0.9368180198227758
2,22,0.911781803633609,0.9382472625435263,0.9382472625435263
2,23,0.9018280570103336,0.9312796399072334,0.9312796399072334
2,24,0.9013357862135702,0.9309350503494991,0.9309350503494991
2,25,0.9122958642697672,0.9386071049888369,0.9386071049888369
2,26,0.9003471982864564,0.9302430388005194,0.9302430388005194
2,27,0.895751936733008,0.9270263557131055,0.9270263557131055
2,28,0.9020413112079311,0.9314289178455517,0.9314289178455517
2,29,0.9034774592513537,0.9324342214759476,0.9324342214759476
2,30,0.9023480852460535,0.9316436596722373,0.9316436596722373
2,31,0.9060630850060972,0.9342441595042681,0.9342441595042681
2,32,0.9043846713713719,0.9330692699599603,0.9330692699599603
2,33,0.8859807014640759,0.9201864910248532,0.9201864910248532
2,34,0.8918953399833222,0.9243267379883255,0.9243267379883255
2,35,0.8961226693957537,0.9272858685770275,0.9272858685770275
2,36,0.9009105989895055,0.9306374192926539,0.9306374192926539
2,37,0.8947397172464596,0.9263178020725218,0.9263178020725218
2,38,0.8654527704097715,0.90581693928684,0.90581693928684
2,39,0.8738310293566576,0.9116817205496603,0.9116817205496603
2,40,0.8739214236440026,0.9117449965508018,0.9117449965508018
2,41,0.8788103849985386,0.915167269498977,0.915167269498977
2,42,0.8888042738063535,0.9221629916644474,0.9221629916644474
2,43,0.8878799507237488,0.9215159655066241,0.9215159655066241
2,44,0.8861323723539942,0.9202926606477959,0.9202926606477959
2,45,0.880215492937863,0.9161508450565041,0.9161508450565041
2,46,0.88694969367576,0.9208647855730321,0.9208647855730321
2,47,0.8917323319626729,0.9242126323738709,0.9242126323738709
2,48,0.8930593277078811,0.9251415293955167,0.9251415293955167
2,49,0.8957010593783574,0.9269907415648502,0.9269907415648502
2,50,0.8992545582175978,0.9294781907523184,0.9294781907523184
2,51,0.9007267114125952,0.9305086979888166,0.9305086979888166
2,52,0.9026806974624826,0.9318764882237378,0.9318764882237378
2,53,0.8911648752439021,0.9238154126707314,0.9238154126707314
2,54,0.8904521994310982,0.9233165396017686,0.9233165396017686
2,55,0.8926840953235446,0.9248788667264811,0.9248788667264811
2,56,0.8557928657941104,0.8990550060558773,0.8990550060558773
2,57,0.8658845447706798,0.9061191813394758,0.9061191813394758
2,58,0.872693246344909,0.9108852724414362,0.9108852724414362
2,59,0.8840163322895377,0.9188114326026764,0.9188114326026764
2,60,0.8816175798095841,0.9171323058667089,0.9171323058667089
2,61,0.8864670395912428,0.9205269277138699,0.9205269277138699
2,62,0.8763328362675009,0.9134329853872505,0.9134329853872505
2,63,0.8824752188463519,0.9177326531924463,0.9177326531924463
2,64,0.8765863227704886,0.913610425939342,0.913610425939342
2,65,0.8846875906094608,0.9192813134266224,0.9192813134266224
2,66,0.891399065311533,0.9239793457180732,0.9239793457180732
2,67,0.8607430848173135,0.9025201593721195,0.9025201593721195
2,68,0.8741950476892969,0.9119365333825078,0.9119365333825078
2,69,0.8826191058484504,0.9178333740939153,0.9178333740939153
2,70,0.8738266638119476,0.9116786646683632,0.9116786646683632
2,71,0.8328559322969608,0.8829991526078724,0.8829991526078724
2,72,0.8495240812502151,0.8946668568751506,0.8946668568751506
2,73,0.8557700639583148,0.8990390447708203,0.8990390447708203
2,74,0.8445434823492535,0.8911804376444774,0.8911804376444774
2,75,0.8580429993710971,0.9006300995597678,0.9006300995597678
2,76,0.8447055383486978,0.8912938768440883,0.8912938768440883
2,77,0.8224301607033345,0.8757011124923342,0.8757011124923342
2,78,0.8420522420433437,0.8894365694303406,0.8894365694303406
2,79,0.8368823573068946,0.8858176501148263,0.8858176501148263
2,80,0.8532876408118012,0.8973013485682608,0.8973013485682608
2,81,0.8565362606356931,0.899575382444985,0.899575382444985
2,82,0.7874247411850774,0.8511973188295541,0.8511973188295541
2,83,0.7980863296574165,0.8586604307601915,0.8586604307601915
2,84,0.8138487577474007,0.8696941304231804,0.8696941304231804
2,85,0.8337111209172648,0.8835977846420853,0.8835977846420853
2,86,0.8218570653022164,0.8752999457115513,0.8752999457115513
2,87,0.8336001592763661,0.8835201114934563,0.8835201114934563
2,88,0.8409113343567854,0.8886379340497497,0.8886379340497497
2,89,0.8527223666961482,0.8969056566873037,0.8969056566873037
2,90,0.8586879099914876,0.9010815369940413,0.9010815369940413
2,91,0.8724351174304151,0.9107045822012905,0.9107045822012905
2,92,0.8247001854840044,0.877290129838803,0.877290129838803
2,93,0.8419437928063949,0.8893606549644764,0.8893606549644764
2,94,0.8381241678704161,0.8866869175092913,0.8866869175092913
2,95,0.8445853754400295,0.8912097628080207,0.8912097628080207
2,96,0.8253894444889096,0.8777726111422366,0.8777726111422366
2,97,0.8279971162792547,0.8795979813954782,0.8795979813954782
2,98,0.8437915960939067,0.8906541172657347,0.8906541172657347
2,99,0.8574293525532455,0.9002005467872718,0.9002005467872718
2,100,0.8536706595866405,0.8975694617106482,0.8975694617106482
2,101,0.8617266694981844,0.9032086686487291,0.9032086686487291
2,102,0.8271832196058783,0.8790282537241147,0.8790282537241147
2,103,0.8062492978460858,0.86437450849226,0.86437450849226
2,104,0.8281862768486716,0.8797303937940701,0.8797303937940701
2,105,0.8460552787546542,0.8922386951282579,0.8922386951282579
2,106,0.858076963811331,0.9006538746679316,0.9006538746679316
2,107,0.8481746752606288,0.8937222726824401,0.8937222726824401
2,108,0.8615546097415511,0.9030882268190856,0.9030882268190856
2,109,0.8693382700958806,0.9085367890671163,0.9085367890671163
2,110,0.8624646513427695,0.9037252559399387,0.9037252559399387
2,111,0.8538447044257971,0.8976912930980578,0.8976912930980578
2,112,0.8643299800141285,0.90503098600989,0.90503098600989
2,113,0.8717478467241414,0.9102234927068988,0.9102234927068988
2,114,0.8802653579301031,0.9161857505510722,0.9161857505510722
2,115,0.8899805838822367,0.9229864087175657,0.9229864087175657
2,116,0.8556075878558943,0.898925311499126,0.898925311499126
2,117,0.8564578746469482,0.8995205122528638,0.8995205122528638
2,118,0.8466779578980337,0.8926745705286234,0.8926745705286234
2,119,0.8580445441630286,0.9006311809141199,0.9006311809141199
2,120,0.8489575680438196,0.8942702976306738,0.8942702976306738
2,121,0.8180388370898731,0.8726271859629111,0.8726271859629111
2,122,0.8218300862778484,0.8752810603944938,0.8752810603944938
2,123,0.8376442202979675,0.8863509542085772,0.8863509542085772
2,124,0.8072122861032046,0.8650486002722433,0.8650486002722433
2,125,0.8299772589935742,0.8809840812955019,0.8809840812955019
2,126,0.8487108947282748,0.8940976263097924,0.8940976263097924
2,127,0.8591915340457186,0.901434073832003,0.901434073832003
2,128,0.8392239675593925,0.8874567772915747,0.8874567772915747
2,129,0.8343760624493666,0.8840632437145566,0.8840632437145566
2,130,0.8383964958274295,0.8868775470792005,0.8868775470792005
2,131,0.8515604336904262,0.8960923035832984,0.8960923035832984
2,132,0.8523583700162459,0.8966508590113722,0.8966508590113722
2,133,0.8652070607672699,0.9056449425370889,0.9056449425370889
2,134,0.8595475335093148,0.9016832734565203,0.9016832734565203
2,135,0.8791823487961985,0.9154276441573388,0.9154276441573388
2,136,0.8696100101475104,0.9087270071032572,0.9087270071032572
2,137,0.8764917170256871,0.9135442019179809,0.9135442019179809
2,138,0.8807786012349049,0.9165450208644335,0.9165450208644335
2,139,0.8796868855695074,0.915780819898655,0.915780819898655
2,140,0.8795635605439716,0.9156944923807799,0.9156944923807799
2,141,0.889557485669295,0.9226902399685064,0.9226902399685064
2,142,0.8718267415382613,0.9102787190767829,0.9102787190767829
2,143,0.8661499658896054,0.9063049761227238,0.9063049761227238
2,144,0.8742323573027171,0.9119626501119018,0.9119626501119018
2,145,0.8812405564386995,0.9168683895070895,0.9168683895070895
2,146,0.887530759546999,0.9212715316828992,0.9212715316828992
2,147,0.8434684708391325,0.8904279295873927,0.8904279295873927
2,148,0.8562837480478014,0.899398623633461,0.899398623633461
2,149,0.8668263077422268,0.9067784154195586,0.9067784154195586
2,150,0.8422528786053293,0.8895770150237305,0.8895770150237305
2,151,0.8566189455986689,0.8996332619190681,0.8996332619190681
2,152,0.8649816964005848,0.9054871874804094,0.9054871874804094
2,153,0.8767194802422482,0.9137036361695736,0.9137036361695736
2,154,0.8644834828250134,0.9051384379775094,0.9051384379775094
2,155,0.8772727403799208,0.9140909182659445,0.9140909182659445
2,156,0.8596583382338923,0.9017608367637244,0.9017608367637244
2,157,0.8256254462039782,0.8779378123427846,0.8779378123427846
2,158,0.8200299125748634,0.8740209388024043,0.8740209388024043
2,159,0.8133518310408172,0.869346281728572,0.869346281728572
2,160,0.8068987986714619,0.8648291590700232,0.8648291590700232
2,161,0.8110308144819864,0.8677215701373904,0.8677215701373904
2,162,0.7667623993393509,0.8367336795375455,0.8367336795375455
2,163,0.783618340344192,0.8485328382409343,0.8485328382409343
2,164,0.8001536000816342,0.860107520057144,0.860107520057144
2,165,0.8202723617479436,0.8741906532235604,0.8741906532235604
2,166,0.8234661797233781,0.8764263258063647,0.8764263258063647
2,167,0.8433085487727057,0.8903159841408939,0.8903159841408939
2,168,0.8570729253327624,0.8999510477329336,0.8999510477329336
2,169,0.867913133094696,0.9075391931662871,0.9075391931662871
2,170,0.8798199481245172,0.915873963687162,0.915873963687162
2,171,0.8733414464079224,0.9113390124855456,0.9113390124855456
2,172,0.8086530560435302,0.866057139230471,0.866057139230471
2,173,0.8141858015602204,0.8699300610921541,0.8699300610921541
2,174,0.8217429188257562,0.8752200431780293,0.8752200431780293
2,175,0.8279718749568059,0.8795803124697641,0.8795803124697641
2,176,0.837171991408588,0.8860203939860116,0.8860203939860116
2,177,0.85361658762518,0.8975316113376259,0.8975316113376259
2,178,0.86426091708761,0.9049826419613269,0.9049826419613269
2,179,0.882678411067054,0.9178748877469378,0.9178748877469378
2,180,0.8896539905763928,0.922757793403475,0.922757793403475
2,181,0.8744602397967818,0.9121221678577471,0.9121221678577471
2,182,0.8862234248566461,0.9203563973996522,0.9203563973996522
2,183,0.8772539796282318,0.9140777857397622,0.9140777857397622
2,184,0.8866224819662326,0.9206357373763627,0.9206357373763627
2,185,0.890258811064433,0.9231811677451032,0.9231811677451032
2,186,0.8977303817888675,0.9284112672522071,0.9284112672522071
2,187,0.9051305022394662,0.9335913515676264,0.9335913515676264
2,188,0.9089792993749229,0.936285509562446,0.936285509562446
2,189,0.8939917354974453,0.9257942148482117,0.9257942148482117
2,190,0.7973097134167663,0.8581167993917362,0.8581167993917362
2,191,0.8226660423519045,0.8758662296463331,0.8758662296463331
2,192,0.832576763198706,0.8828037342390942,0.8828037342390942
2,193,0.8297752533751311,0.8808426773625917,0.8808426773625917
2,194,0.8478497537358255,0.8934948276150778,0.8934948276150778
2,195,0.8537710376161747,0.8976397263313223,0.8976397263313223
2,196,0.8660634143648409,0.9062443900553885,0.9062443900553885
2,197,0.872427365103728,0.9106991555726096,0.9106991555726096
2,198,0.8794363153360534,0.9156054207352373,0.9156054207352373
2,199,0.8874868578167842,0.9212408004717489,0.9212408004717489
3,0,1.0,1.0,1.0
3,1,0.9383711908305391,0.9568598335813774,0.9568598335813774
3,2,0.92790117628896,0.9495308234022719,0.9495308234022719
3,3,0.9343474698490872,0.954043228894361,0.954043228894361
3,4,0.9362876571267882,0.9554013599887516,0.9554013599887516
3,5,0.9030807013584331,0.932156490950903,0.932156490950903
3,6,0.9108529299887241,0.9375970509921068,0.9375970509921068
3,7,0.9227191842566421,0.9459034289796495,0.9459034289796495
3,8,0.9254432418530157,0.9478102692971109,0.9478102692971109
3,9,0.9282895499732112,0.9498026849812478,0.9498026849812478
3,10,0.9300950934782599,0.9510665654347819,0.9510665654347819
3,11,0.9324895551318191,0.9527426885922734,0.9527426885922734
3,12,0.9394476078963861,0.9576133255274704,0.9576133255274704
3,13,0.9360634014024725,0.9552443809817306,0.9552443809817306
3,14,0.9196369604924424,0.9437458723447096,0.9437458723447096
3,15,0.9229506671303732,0.9460654669912612,0.9460654669912612
3,16,0.923003450326673,0.946102415228671,0.946102415228671
3,17,0.9086810449148984,0.9360767314404288,0.9360767314404288
3,18,0.91547394266786,0.940831759867502,0.940831759867502
3,19,0.9168941383731685,0.9418258968612179,0.9418258968612179
3,20,0.9227279830586714,0.94590958814107,0.94590958814107
3,21,0.9204822880313013,0.9443376016219109,0.9443376016219109
3,22,0.9207244622608534,0.9445071235825973,0.9445071235825973
3,23,0.9115798199155853,0.9381058739409096,0.9381058739409096
3,24,0.8995736252950315,0.9297015377065221,0.9297015377065221
3,25,0.912461769064678,0.9387232383452746,0.9387232383452746
3,26,0.8783850204427013,0.9148695143098908,0.9148695143098908
3,27,0.890050904823142,0.9230356333761993,0.9230356333761993
3,28,0.8966809350526503,0.9276766545368551,0.9276766545368551
3,29,0.8775032953748307,0.9142523067623816,0.9142523067623816
3,30,0.891049559463784,0.9237346916246487,0.9237346916246487
3,31,0.9013710899006434,0.9309597629304502,0.9309597629304502
3,32,0.8568112574259328,0.8997678801981528,0.8997678801981528
3,33,0.8539961249702128,0.8977972874791489,0.8977972874791489
3,34,0.8539182951228874,0.8977428065860211,0.8977428065860211
3,35,0.8610341917421079,0.9027239342194755,0.9027239342194755
3,36,0.8758461232859461,0.9130922863001623,0.9130922863001623
3,37,0.8884041198262976,0.9218828838784083,0.9218828838784083
3,38,0.9020402791945603,0.9314281954361923,0.9314281954361923
3,39,0.9080356140578046,0.9356249298404633,0.9356249298404633
3,40,0.9083109661174062,0.9358176762821844,0.9358176762821844
3,41,0.9159524860348606,0.9411667402244024,0.9411667402244024
3,42,0.9121363712639592,0.9384954598847715,0.9384954598847715
3,43,0.8740234242222851,0.9118163969555995,0.9118163969555995
3,44,0.8845742973147418,0.9192020081203192,0.9192020081203192
3,45,0.896875507738792,0.9278128554171543,0.9278128554171543
3,46,0.8879361673702671,0.921555317159187,0.921555317159187
3,47,0.8887048718921997,0.9220934103245397,0.9220934103245397
3,48,0.8984106385344341,0.9288874469741037,0.9288874469741037
3,49,0.9047201279801961,0.9333040895861373,0.9333040895861373
3,50,0.9145023776149296,0.9401516643304506,0.9401516643304506
3,51,0.9014226867181748,0.9309958807027223,0.9309958807027223
3,52,0.879647096490312,0.9157529675432183,0.9157529675432183
3,53,0.8796993349479652,0.9157895344635756,0.9157895344635756
3,54,0.8851612353140232,0.9196128647198163,0.9196128647198163
3,55,0.8946236637634251,0.9262365646343975,0.9262365646343975
3,56,0.9010910945828043,0.9307637662079631,0.9307637662079631
3,57,0.9079580770501186,0.935570653935083,0.935570653935083
3,58,0.9121183418107639,0.9384828392675346,0.9384828392675346
3,59,0.9131060892132287,0.9391742624492601,0.9391742624492601
3,60,0.9148909224791558,0.9404236457354089,0.9404236457354089
3,61,0.9199192084171489,0.9439434458920042,0.9439434458920042
3,62,0.9214372168778406,0.9450060518144885,0.9450060518144885
3,63,0.9230786720321025,0.9461550704224717,0.9461550704224717
3,64,0.9279464295659207,0.9495625006961443,0.9495625006961443
3,65,0.9265202873935104,0.9485642011754574,0.9485642011754574
3,66,0.9128450270305738,0.9389915189214015,0.9389915189214015
3,67,0.8807919163231271,0.916554341426189,0.916554341426189
3,68,0.8813168480453728,0.9169217936317609,0.9169217936317609
3,69,0.893329415718596,0.9253305910030172,0.9253305910030172
3,70,0.879119909404181,0.9153839365829266,0.9153839365829266
3,71,0.8739690289103424,0.9117783202372396,0.9117783202372396
3,72,0.8863203450595268,0.9204242415416688,0.9204242415416688
3,73,0.8648037112096603,0.9053625978467621,0.9053625978467621
3,74,0.8509645611108979,0.8956751927776285,0.8956751927776285
3,75,0.8661817202191227,0.9063272041533859,0.9063272041533859
3,76,0.8849815917215146,0.9194871142050602,0.9194871142050602
3,77,0.8896980532380204,0.9227886372666143,0.9227886372666143
3,78,0.8784905544522027,0.9149433881165419,0.9149433881165419
3,79,0.8851928960796868,0.9196350272557807,0.9196350272557807
3,80,0.8918070179637174,0.9242649125746021,0.9242649125746021
3,81,0.8766143191951935,0.9136300234366355,0.9136300234366355
3,82,0.8817778661157696,0.9172445062810386,0.9172445062810386
3,83,0.8852899269508422,0.9197029488655895,0.9197029488655895
3,84,0.8913824598069289,0.9239677218648501,0.9239677218648501
3,85,0.8990382481748911,0.9293267737224238,0.9293267737224238
3,86,0.8873564799462385,0.9211495359623669,0.9211495359623669
3,87,0.8953615477777302,0.9267530834444111,0.9267530834444111
3,88,0.8918469018492714,0.92429283129449,0.92429283129449
3,89,0.885303622545227,0.9197125357816589,0.9197125357816589
3,90,0.8935190839647636,0.9254633587753345,0.9254633587753345
3,91,0.8894786558691608,0.9226350591084125,0.9226350591084125
3,92,0.8982107670114764,0.9287475369080334,0.9287475369080334
3,93,0.9075514940038331,0.935286045802683,0.935286045802683
3,94,0.9072933786936419,0.9351053650855492,0.9351053650855492
3,95,0.9105086517025369,0.9373560561917758,0.9373560561917758
3,96,0.9013298962581472,0.9309309273807029,0.9309309273807029
3,97,0.8897803065136918,0.9228462145595842,0.9228462145595842
3,98,0.8525800954453965,0.8968060668117774,0.8968060668117774
3,99,0.8674268648265198,0.9071988053785638,0.9071988053785638
3,100,0.8812624036210308,0.9168836825347215,0.9168836825347215
3,101,0.8386604908917275,0.8870623436242091,0.8870623436242091
3,102,0.8590724553544937,0.9013507187481455,0.9013507187481455
3,103,0.8761574703787819,0.9133102292651474,0.9133102292651474
3,104,0.8833498886566593,0.9183449220596616,0.9183449220596616
3,105,0.881080535565352,0.9167563748957464,0.9167563748957464
3,106,0.8580319904314453,0.9006223933020117,0.9006223933020117
3,107,0.8741791149475309,0.9119253804632717,0.9119253804632717
3,108,0.8856917317307046,0.9199842122114932,0.9199842122114932
3,109,0.8935538743824903,0.9254877120677432,0.9254877120677432
3,110,0.8378176283309762,0.8864723398316832,0.8864723398316832
3,111,0.8546952911312125,0.8982867037918487,0.8982867037918487
3,112,0.8713552711596122,0.9099486898117284,0.9099486898117284
3,113,0.8728431402231477,0.9109901981562034,0.9109901981562034
3,114,0.8263509286748636,0.8784456500724045,0.8784456500724045
3,115,0.8485793944602362,0.8940055761221652,0.8940055761221652
3,116,0.8641795725942797,0.9049257008159957,0.9049257008159957
3,117,0.8786329609617803,0.9150430726732461,0.9150430726732461
3,118,0.8909632095183134,0.9236742466628194,0.9236742466628194
3,119,0.8962217390416508,0.9273552173291555,0.9273552173291555
3,120,0.905392873973977,0.9337750117817838,0.9337750117817838
3,121,0.9170682222559812,0.9419477555791869,0.9419477555791869
3,122,0.9221831501873804,0.9455282051311662,0.9455282051311662
3,123,0.925383465202523,0.947768425641766,0.947768425641766
3,124,0.9260863001543688,0.9482604101080581,0.9482604101080581
3,125,0.916766710977079,0.9417366976839552,0.9417366976839552
3,126,0.899766792410907,0.9298367546876347,0.9298367546876347
3,127,0.8509562306703209,0.8956693614692246,0.8956693614692246
3,128,0.8642674461787909,0.9049872123251537,0.9049872123251537
3,129,0.8735409005812367,0.9114786304068656,0.9114786304068656
3,130,0.8556329176674357,0.8989430423672049,0.8989430423672049
3,131,0.863087043649035,0.9041609305543243,0.9041609305543243
3,132,0.8441302206343297,0.8908911544440308,0.8908911544440308
3,133,0.8566098467142307,0.8996268926999613,0.8996268926999613
3,134,0.8647186369854875,0.9053030458898412,0.9053030458898412
3,135,0.8849645311523481,0.9194751718066436,0.9194751718066436
3,136,0.8924264781767526,0.9246985347237267,0.9246985347237267
3,137,0.8981130955844913,0.9286791669091439,0.9286791669091439
3,138,0.905470172765604,0.9338291209359229,0.9338291209359229
3,139,0.9038799508155946,0.9327159655709161,0.9327159655709161
3,140,0.9081494112949263,0.9357045879064483,0.9357045879064483
3,141,0.8867127384534028,0.9206989169173818,0.9206989169173818
3,142,0.8976387483538506,0.9283471238476955,0.9283471238476955
3,143,0.9035655281409855,0.9324958696986898,0.9324958696986898
3,144,0.9062908003106673,0.9344035602174672,0.9344035602174672
3,145,0.9134822378896232,0.9394375665227361,0.9394375665227361
3,146,0.9196684998302365,0.9437679498811655,0.9437679498811655
3,147,0.923027163409731,0.9461190143868117,0.9461190143868117
3,148,0.9195736435451871,0.9437015504816308,0.9437015504816308
3,149,0.9235004454605464,0.9464503118223824,0.9464503118223824
3,150,0.8843133202551111,0.9190193241785778,0.9190193241785778
3,151,0.8822857692775923,0.9176000384943146,0.9176000384943146
3,152,0.8063537074970342,0.8644475952479238,0.8644475952479238
3,153,0.8259363281698929,0.8781554297189249,0.8781554297189249
3,154,0.8529949167739391,0.8970964417417573,0.8970964417417573
3,155,0.8671079881355283,0.9069755916948696,0.9069755916948696
3,156,0.8439059626084754,0.8907341738259327,0.8907341738259327
3,157,0.8611317145346014,0.9027922001742208,0.9027922001742208
3,158,0.8268157345203635,0.8787710141642544,0.8787710141642544
3,159,0.8085881153133971,0.8660116807193778,0.8660116807193778
3,160,0.8222495872608298,0.8755747110825807,0.8755747110825807
3,161,0.7831215069814175,0.8481850548869923,0.8481850548869923
3,162,0.7788474968542093,0.8451932477979465,0.8451932477979465
3,163,0.7947478492119179,0.8563234944483424,0.8563234944483424
3,164,0.8091907291156576,0.8664335103809602,0.8664335103809602
3,165,0.8295400771115039,0.8806780539780528,0.8806780539780528
3,166,0.85044137506875,0.895308962548125,0.895308962548125
3,167,0.8665717897723169,0.9066002528406218,0.9066002528406218
3,168,0.882160292410459,0.9175122046873212,0.9175122046873212
3,169,0.8365945705495085,0.8856161993846559,0.8856161993846559
3,170,0.854713328440557,0.8982993299083899,0.8982993299083899
3,171,0.86944394847495,0.908610763932465,0.908610763932465
3,172,0.8830008736629656,0.918100611564076,0.918100611564076
3,173,0.8943095969448253,0.9260167178613776,0.9260167178613776
3,174,0.8695391298433519,0.9086773908903463,0.9086773908903463
3,175,0.836472352229129,0.8855306465603903,0.8855306465603903
3,176,0.8512559393355874,0.8958791575349112,0.8958791575349112
3,177,0.8274633599300943,0.8792243519510661,0.8792243519510661
3,178,0.8280698141639747,0.8796488699147822,0.8796488699147822
3,179,0.8424602859972007,0.8897222001980405,0.8897222001980405
3,180,0.8566017837881494,0.8996212486517046,0.8996212486517046
3,181,0.870359552341559,0.9092516866390912,0.9092516866390912
3,182,0.8858068256083581,0.9200647779258506,0.9200647779258506
3,183,0.8797931017346413,0.9158551712142489,0.9158551712142489
3,184,0.8644687157563345,0.9051281010294341,0.9051281010294341
3,185,0.8795712255939828,0.915699857915788,0.915699857915788
3,186,0.8906369084271586,0.923445835899011,0.923445835899011
3,187,0.9015129635560974,0.9310590744892682,0.9310590744892682
3,188,0.8624105197918601,0.9036873638543019,0.9036873638543019
3,189,0.8521362451379719,0.8964953715965802,0.8964953715965802
3,190,0.8699412300672469,0.9089588610470727,0.9089588610470727
3,191,0.8846110180208273,0.9192277126145791,0.9192277126145791
3,192,0.8927284410120848,0.9249099087084593,0.9249099087084593
3,193,0.892356784206466,0.9246497489445262,0.9246497489445262
3,194,0.889991477304652,0.9229940341132563,0.9229940341132563
3,195,0.8626535111424504,0.9038574577997152,0.9038574577997152
3,196,0.8755167174286322,0.9128617022000425,0.9128617022000425
3,197,0.8824756498200682,0.9177329548740476,0.9177329548740476
3,198,0.891382419103415,0.9239676933723904,0.9239676933723904
3,199,0.9013210762421627,0.930924753369514,0.930924753369514
